CODE_GENDER;FLAG_OWN_CAR;FLAG_OWN_REALTY;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_INCOME_TYPE;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;OCCUPATION_TYPE;CNT_FAM_MEMBERS;opentime;y
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1; -5;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1;-14;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1;-43;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1;-43;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1; -5;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1;-27;0
F;N;N; 0; 270000,0;Working;Secondary / secondary special;Widow;House / apartment;-18659;  -407;0;0;0;Cooking staff; 1;-14;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1; -3;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1; -9;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-42;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-12;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-14;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-15;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-42;0
F;N;Y; 0; 207000,0;Working;Secondary / secondary special;Single / not married;House / apartment;-18617; -2506;0;0;0;Cooking staff; 1;-54;0
F;N;Y; 1; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18140; -4119;0;0;0;Laborers; 3;-51;0
F;N;Y; 1; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18140; -4119;0;0;0;Laborers; 3;-36;0
F;N;Y; 1; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18140; -4119;0;0;0;Laborers; 3;-33;0
F;N;Y; 1; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18140; -4119;0;0;0;Laborers; 3;-13;0
F;N;Y; 1; 126000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18140; -4119;0;0;0;Laborers; 3;-36;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-17;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-57;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-40;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-46;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-57;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-19;0
M;N;Y; 0; 315000,0;Working;Higher education;Single / not married;House / apartment;-10874; -3084;0;0;0;Core staff; 1;-40;0
M;N;Y; 0; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-19200;  -346;0;1;0;High skill tech staff; 2;-55;0
M;N;Y; 0; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-19200;  -346;0;1;0;High skill tech staff; 2;-30;0
M;N;Y; 0; 202500,0;Working;Secondary / secondary special;Married;House / apartment;-19200;  -346;0;1;0;High skill tech staff; 2;-34;0
F;N;Y; 0; 360000,0;Commercial associate;Higher education;Married;House / apartment;-14129;  -984;0;0;0;Core staff; 2; -8;0
F;N;Y; 0; 360000,0;Commercial associate;Higher education;Married;House / apartment;-14129;  -984;0;0;0;Core staff; 2;-22;0
F;N;Y; 0; 360000,0;Commercial associate;Higher education;Married;House / apartment;-14129;  -984;0;0;0;Core staff; 2; -7;0
F;Y;Y; 0; 225000,0;State servant;Higher education;Married;House / apartment;-17822; -9385;1;0;0;Managers; 2; -8;0
F;Y;Y; 0; 225000,0;State servant;Higher education;Married;House / apartment;-17822; -9385;1;0;0;Managers; 2; -1;0
F;Y;Y; 0; 225000,0;State servant;Higher education;Married;House / apartment;-17822; -9385;1;0;0;Managers; 2;-53;0
F;Y;Y; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-11160;  -435;0;0;0;Sales staff; 3; -6;0
F;Y;Y; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-11160;  -435;0;0;0;Sales staff; 3; -7;0
F;N;Y; 0; 450000,0;State servant;Secondary / secondary special;Married;House / apartment;-12998;  -101;0;1;0;Core staff; 2;-58;0
F;N;Y; 0; 450000,0;State servant;Secondary / secondary special;Married;House / apartment;-12998;  -101;0;1;0;Core staff; 2; -3;0
M;Y;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-16126; -8411;1;1;0;Laborers; 2;-54;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-55;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-42;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-56;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3; -4;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-24;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-35;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-39;0
F;N;Y; 1; 135000,0;Commercial associate;Incomplete higher;Married;House / apartment; -9734; -2049;1;1;1;Core staff; 3;-46;0
M;Y;Y; 0; 225000,0;Commercial associate;Incomplete higher;Single / not married;With parents;-10033;  -223;0;0;1;Managers; 1; -7;0
M;Y;Y; 0; 225000,0;Commercial associate;Incomplete higher;Single / not married;With parents;-10033;  -223;0;0;1;Managers; 1; -6;0
M;Y;N; 0; 180000,0;State servant;Secondary / secondary special;Civil marriage;House / apartment;-14240; -3541;0;0;0;Core staff; 2;-40;0
M;Y;N; 0; 180000,0;State servant;Secondary / secondary special;Civil marriage;House / apartment;-14240; -3541;0;0;0;Core staff; 2;-40;0
M;Y;N; 0; 180000,0;State servant;Secondary / secondary special;Civil marriage;House / apartment;-14240; -3541;0;0;0;Core staff; 2;-38;0
M;Y;N; 0; 180000,0;State servant;Secondary / secondary special;Civil marriage;House / apartment;-14240; -3541;0;0;0;Core staff; 2;-32;0
M;Y;N; 0; 180000,0;State servant;Secondary / secondary special;Civil marriage;House / apartment;-14240; -3541;0;0;0;Core staff; 2;-19;0
M;Y;Y; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-17176;  -132;0;0;0;Laborers; 2;-38;0
M;Y;Y; 0; 180000,0;Working;Secondary / secondary special;Married;House / apartment;-17176;  -132;0;0;0;Laborers; 2;-10;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3; -7;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-14;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-25;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-48;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-56;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3; -6;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3; -9;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-13;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-30;0
M;Y;Y; 1; 270000,0;Working;Higher education;Married;House / apartment;-17193; -1137;0;0;0;Laborers; 3;-25;0
M;N;Y; 0; 292500,0;Working;Higher education;Married;House / apartment;-18729;  -984;0;0;0;Managers; 2;-57;0
F;Y;Y; 0; 180000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15480; -1623;0;0;0;Laborers; 2;-18;0
F;Y;Y; 0; 180000,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15480; -1623;0;0;0;Laborers; 2;-40;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-53;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2; -5;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2; -9;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-11;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-16;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-19;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-22;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-23;0
F;N;Y; 0; 157500,0;Working;Secondary / secondary special;Married;House / apartment;-20976; -1776;0;0;0;Laborers; 2;-29;0
F;N;N; 2; 193500,0;Commercial associate;Lower secondary;Civil marriage;House / apartment; -9596; -2445;0;0;1;Accountants; 4;-28;0
F;N;N; 2; 193500,0;Commercial associate;Lower secondary;Civil marriage;House / apartment; -9596; -2445;0;0;1;Accountants; 4;-12;0
F;N;N; 2; 157500,0;Working;Higher education;Civil marriage;House / apartment;-14684; -3633;0;0;0;High skill tech staff; 4;-46;0
F;N;N; 2; 157500,0;Working;Higher education;Civil marriage;House / apartment;-14684; -3633;0;0;0;High skill tech staff; 4;-59;0
M;Y;Y; 0; 450000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18318;  -923;0;1;1;Drivers; 2;-59;0
M;Y;Y; 0; 450000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18318;  -923;0;1;1;Drivers; 2; -9;0
M;Y;Y; 0; 450000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18318;  -923;0;1;1;Drivers; 2; -4;0
M;Y;Y; 0; 450000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18318;  -923;0;1;1;Drivers; 2;-33;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-54;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-49;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-49;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-51;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-45;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-58;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-29;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-31;0
F;N;Y; 0; 171000,0;Working;Secondary / secondary special;Married;House / apartment;-15111; -2019;1;1;0;Sales staff; 2;-40;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-49;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1; -8;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-42;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-18;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1; -4;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-16;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-21;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-51;0
M;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Single / not married;House / apartment; -9662;  -831;0;0;0;Drivers; 1;-30;0
F;N;Y; 1; 180000,0;Commercial associate;Secondary / secondary special;Single / not married;Rented apartment;-14526;  -254;0;0;0;Cleaning staff; 2; -6;0
F;N;Y; 1; 180000,0;Commercial associate;Secondary / secondary special;Single / not married;Rented apartment;-14526;  -254;0;0;0;Cleaning staff; 2;-14;0
F;N;Y; 1; 180000,0;Commercial associate;Secondary / secondary special;Single / not married;Rented apartment;-14526;  -254;0;0;0;Cleaning staff; 2; -3;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-18;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-44;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-25;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-44;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-12;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-12;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-24;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-37;0
F;N;N; 0;  81000,0;Working;Secondary / secondary special;Civil marriage;With parents;-11978; -2780;0;1;0;Sales staff; 2;-46;0
M;N;Y; 1; 270000,0;State servant;Higher education;Married;House / apartment;-11082;  -376;0;0;0;Core staff; 3;-34;0
M;N;Y; 1; 270000,0;State servant;Higher education;Married;House / apartment;-11082;  -376;0;0;0;Core staff; 3;-46;0
M;N;Y; 1; 270000,0;State servant;Higher education;Married;House / apartment;-11082;  -376;0;0;0;Core staff; 3;-24;0
M;N;Y; 1; 270000,0;State servant;Higher education;Married;House / apartment;-11082;  -376;0;0;0;Core staff; 3;-28;0
M;N;Y; 1; 270000,0;State servant;Higher education;Married;House / apartment;-11082;  -376;0;0;0;Core staff; 3;-32;0
F;N;Y; 0; 283500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-17651; -2384;0;0;1;Private service staff; 2;-33;0
F;N;Y; 0; 283500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-17651; -2384;0;0;1;Private service staff; 2;-17;0
F;N;Y; 0; 283500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-17651; -2384;0;0;1;Private service staff; 2;-59;0
F;N;Y; 0; 283500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-17651; -2384;0;0;1;Private service staff; 2; -2;0
F;N;Y; 0; 283500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-17651; -2384;0;0;1;Private service staff; 2;-58;0
M;N;N; 0; 225000,0;Working;Secondary / secondary special;Widow;Municipal apartment;-19406;  -346;0;0;0;Security staff; 1; -8;0
M;N;N; 0; 225000,0;Working;Secondary / secondary special;Widow;Municipal apartment;-19406;  -346;0;0;0;Security staff; 1;-56;0
F;Y;Y; 2; 202500,0;Working;Higher education;Married;House / apartment;-12445; -5155;0;0;0;High skill tech staff; 4;-18;0
M;Y;Y; 0; 270000,0;Working;Higher education;Married;House / apartment;-12765;  -741;0;0;1;Managers; 2;-46;0
M;Y;Y; 0; 270000,0;Working;Higher education;Married;House / apartment;-12765;  -741;0;0;1;Managers; 2;-28;0
M;Y;Y; 0; 270000,0;Working;Higher education;Married;House / apartment;-12765;  -741;0;0;1;Managers; 2;-26;0
M;Y;Y; 0; 270000,0;Working;Higher education;Married;House / apartment;-12765;  -741;0;0;1;Managers; 2;-48;0
M;Y;Y; 0; 270000,0;Working;Higher education;Married;House / apartment;-12765;  -741;0;0;1;Managers; 2;-54;0
M;N;Y; 0; 135000,0;Working;Higher education;Married;House / apartment;-15201;  -315;0;0;1;Laborers; 2; -6;0
F;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment; -7959; -1045;0;0;0;Core staff; 1; -5;0
F;Y;Y; 0; 247500,0;Working;Secondary / secondary special;Single / not married;House / apartment; -7959; -1045;0;0;0;Core staff; 1;-20;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-44;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-31;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-44;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2; -9;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-12;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-34;0
F;N;Y; 0; 225000,0;Working;Incomplete higher;Married;House / apartment;-12262;  -223;0;0;1;Managers; 2;-42;0
F;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16548; -1350;0;0;0;Core staff; 2; -7;0
F;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16548; -1350;0;0;0;Core staff; 2; -7;0
F;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16548; -1350;0;0;0;Core staff; 2;-20;0
F;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16548; -1350;0;0;0;Core staff; 2;-51;0
F;Y;Y; 0; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16548; -1350;0;0;0;Core staff; 2; -9;0
F;N;Y; 0; 292500,0;Working;Secondary / secondary special;Married;House / apartment;-12379; -4453;0;0;1;Sales staff; 2;-50;1
F;N;Y; 0; 292500,0;Working;Secondary / secondary special;Married;House / apartment;-12379; -4453;0;0;1;Sales staff; 2;-54;0
F;N;Y; 0; 292500,0;Working;Secondary / secondary special;Married;House / apartment;-12379; -4453;0;0;1;Sales staff; 2; -3;0
F;N;Y; 0; 292500,0;Working;Secondary / secondary special;Married;House / apartment;-12379; -4453;0;0;1;Sales staff; 2;-58;0
F;Y;Y; 1; 247500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15174;   -70;1;1;1;Sales staff; 3;-19;0
F;Y;Y; 1; 247500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15174;   -70;1;1;1;Sales staff; 3;-11;0
F;Y;Y; 1; 247500,0;Working;Secondary / secondary special;Civil marriage;House / apartment;-15174;   -70;1;1;1;Sales staff; 3;-11;0
F;N;Y; 0; 112500,0;Working;Secondary / secondary special;Married;House / apartment;-12909;  -558;0;0;0;High skill tech staff; 2;-19;0
F;N;Y; 2; 135000,0;Commercial associate;Higher education;Married;With parents;-14334;  -376;0;0;0;Core staff; 4;-19;0
F;N;Y; 2; 135000,0;Commercial associate;Higher education;Married;With parents;-14334;  -376;0;0;0;Core staff; 4;-49;1
M;N;Y; 0; 171000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18162; -4849;0;1;0;Laborers; 2;-10;0
M;N;Y; 0; 171000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18162; -4849;0;1;0;Laborers; 2;-11;0
M;N;Y; 0; 171000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18162; -4849;0;1;0;Laborers; 2;-15;0
M;N;Y; 0; 171000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-18162; -4849;0;1;0;Laborers; 2;-17;0
F;Y;Y; 1; 405000,0;State servant;Secondary / secondary special;Married;House / apartment;-16962;  -407;0;1;1;Laborers; 3;-46;0
F;Y;Y; 1; 405000,0;State servant;Secondary / secondary special;Married;House / apartment;-16962;  -407;0;1;1;Laborers; 3;-46;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3;-29;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3;-36;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3;-51;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3; -6;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3; -6;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3; -8;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3; -4;0
F;N;N; 1; 135000,0;Working;Secondary / secondary special;Married;House / apartment;-16415; -3054;0;0;1;Private service staff; 3; -1;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-19551; -1927;0;1;1;Laborers; 2;-46;0
M;N;Y; 0;  90000,0;Working;Secondary / secondary special;Married;House / apartment;-19551; -1927;0;1;1;Laborers; 2;-43;0
F;Y;Y; 2;  90000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15525; -3357;0;0;0;Accountants; 4;-55;0
F;Y;Y; 2;  90000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15525; -3357;0;0;0;Accountants; 4; -9;0
F;Y;Y; 2;  90000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15525; -3357;0;0;0;Accountants; 4;-16;0
F;Y;Y; 2;  90000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15525; -3357;0;0;0;Accountants; 4;-16;0
F;Y;Y; 2;  90000,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-15525; -3357;0;0;0;Accountants; 4;-24;0
M;N;N; 0; 270000,0;Commercial associate;Secondary / secondary special;Civil marriage;With parents; -8853;  -984;0;0;1;Sales staff; 2;-14;0
M;N;N; 0; 270000,0;Commercial associate;Secondary / secondary special;Civil marriage;With parents; -8853;  -984;0;0;1;Sales staff; 2;-35;0
M;N;N; 0; 270000,0;Commercial associate;Secondary / secondary special;Civil marriage;With parents; -8853;  -984;0;0;1;Sales staff; 2;-12;0
M;N;N; 0; 270000,0;Commercial associate;Secondary / secondary special;Civil marriage;With parents; -8853;  -984;0;0;1;Sales staff; 2;-16;0
M;N;N; 0; 270000,0;Commercial associate;Secondary / secondary special;Civil marriage;With parents; -8853;  -984;0;0;1;Sales staff; 2;-24;0
F;N;Y; 1;  94500,0;Working;Higher education;Separated;House / apartment;-14559; -1472;0;1;1;Laborers; 2;-16;0
F;N;Y; 1;  94500,0;Working;Higher education;Separated;House / apartment;-14559; -1472;0;1;1;Laborers; 2;-45;0
F;N;Y; 1;  94500,0;Working;Higher education;Separated;House / apartment;-14559; -1472;0;1;1;Laborers; 2;-43;0
F;N;Y; 1;  94500,0;Working;Higher education;Separated;House / apartment;-14559; -1472;0;1;1;Laborers; 2;-45;0
M;Y;Y; 1; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14291; -1988;1;0;0;Laborers; 3;-17;0
M;Y;Y; 1; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14291; -1988;1;0;0;Laborers; 3;-25;0
M;Y;Y; 1; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14291; -1988;1;0;0;Laborers; 3; -4;0
M;Y;Y; 1; 157500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-14291; -1988;1;0;0;Laborers; 3;-10;0
M;Y;Y; 0; 202500,0;Working;Higher education;Married;House / apartment;-19385; -6675;0;1;1;Laborers; 2;-29;0
F;N;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10796; -1958;1;1;0;Sales staff; 3;-26;0
F;N;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10796; -1958;1;1;0;Sales staff; 3;-30;1
F;N;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10796; -1958;1;1;0;Sales staff; 3;-37;0
F;N;Y; 1; 112500,0;Commercial associate;Secondary / secondary special;Married;House / apartment;-10796; -1958;1;1;0;Sales staff; 3;-23;0
M;N;Y; 0; 360000,0;Commercial associate;Higher education;Single / not married;House / apartment;-13538; -2019;0;1;0;Laborers; 1; -5;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-29;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-30;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-60;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-23;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-34;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-21;0
F;Y;Y; 1; 315000,0;State servant;Higher education;Married;House / apartment;-13771; -2080;0;0;0;Core staff; 3;-16;0
